32°42′42″N,32.71169349,117°10′35″W,-117.17635118,0.9308,252.527°
32°43′07″N,32.7185226,117°09′09″W,-117.15248175,0.536,68.953°
32°42′26″N,32.70727318,117°09′31″W,-117.15851351,0.6038,165.668°
32°42′51″N,32.71416456,117°09′43″W,-117.16196488,0.1202,205.227°
32°42′28″N,32.707688,117°09′29″W,-117.15804117,0.5838,162.357°
32°42′29″N,32.70794612,117°09′58″W,-117.16604197,0.6109,208.166°
32°42′31″N,32.70849151,117°08′57″W,-117.14912,0.8573,125.746°
32°42′31″N,32.70851187,117°10′18″W,-117.1716122,0.7901,230.798°
32°42′53″N,32.71482602,117°09′25″W,-117.15683742,0.2549,104.318°
32°42′29″N,32.70800463,117°09′06″W,-117.15165811,0.7656,134.275°
32°43′13″N,32.7202272,117°09′31″W,-117.15874194,0.3388,23.696°
32°42′29″N,32.70797674,117°10′05″W,-117.16804455,0.672,217.041°
32°43′15″N,32.72075551,117°09′08″W,-117.15213928,0.6251,56.304°
32°42′32″N,32.70886961,117°09′39″W,-117.16084927,0.4749,178.354°
32°42′59″N,32.71650628,117°09′41″W,-117.16127169,0.0542,348.373°
32°43′26″N,32.72387038,117°09′48″W,-117.16329796,0.5766,347.099°
32°42′41″N,32.71129411,117°09′44″W,-117.16231968,0.3154,193.17°
32°42′31″N,32.7086125,117°08′54″W,-117.14822356,0.8955,123.362°
32°43′14″N,32.72056354,117°09′30″W,-117.15830557,0.3706,25.844°
32°42′34″N,32.70949109,117°10′25″W,-117.17369912,0.8513,239.525°
32°42′33″N,32.7090463,117°08′47″W,-117.1464073,0.9708,118.449°
32°43′41″N,32.72800419,117°09′34″W,-117.15946978,0.853,6.317°
32°42′49″N,32.71368594,117°09′08″W,-117.15212698,0.5398,105.23°
32°43′01″N,32.71692989,117°08′46″W,-117.14601777,0.88,84.624°
32°42′52″N,32.71443722,117°10′20″W,-117.17216989,0.6509,262.064°
32°43′18″N,32.7217489,117°09′05″W,-117.15149202,0.6955,53.317°
32°42′20″N,32.70557386,117°09′26″W,-117.15733789,0.7355,162.771°
32°43′37″N,32.72689329,117°09′44″W,-117.16227978,0.7741,354.846°
32°43′11″N,32.71983581,117°09′06″W,-117.1517022,0.6147,62.561°
32°42′34″N,32.70946884,117°09′36″W,-117.15988174,0.4389,170.835°
32°42′33″N,32.70909876,117°09′22″W,-117.15610995,0.5424,147.774°
32°42′24″N,32.70678107,117°10′24″W,-117.1734049,0.9469,229.177°
32°43′25″N,32.72371562,117°08′55″W,-117.14868101,0.9078,52.598°
32°42′24″N,32.70672644,117°10′09″W,-117.16919836,0.7814,217.152°
32°42′48″N,32.71337208,117°09′57″W,-117.16584769,0.3217,239.449°
32°43′13″N,32.72023413,117°10′11″W,-117.16981329,0.5952,301.476°
